"","NC","ID","sec"
"4731",199903801,218,11
"4732",199903901,579,11
"4733",199904001,82,11
"4734",199904101,316,10
"4735",199904102,1406,8
"4736",199904206,1337,10
"4737",199904208,65,11
"4738",199904501,1386,8
"4739",199904601,1478,8
"4740",199904603,21,12
"4741",199904604,4,8
"4742",199904701,575,12
"4743",199904702,1401,12
"4744",199904703,1396,15
"4745",199904704,169,8
"4746",199904705,1406,9
"4747",199904901,791,2
"4748",199904902,306,8
"4749",199905001,749,15
"4750",199905006,88,11
"4751",199905010,1015,12
"4752",199905011,1474,12
"4753",199905014,354,12
"4754",199905101,85,15
"4755",199905102,513,3
"4756",199905204,403,8
"4757",199905206,172,10
"4758",199905212,158,15
"4759",199905302,13,12
"4760",199905407,153,11
"4761",199905410,23,2
"4762",199905412,371,14
"4763",199905413,83,8
"4764",199905414,210,8
"4765",199905415,238,12
"4766",199905416,242,8
"4767",199905503,501,12
"4768",199905504,1523,8
"4769",199905506,1386,8
"4770",199905509,1392,9
"4771",199905601,905,9
"4772",199905605,1450,12
"4773",199905606,549,11
"4774",199905802,3,12
"4775",199905804,1524,8
"4776",199905808,298,15
"4777",199905811,1406,8
"4778",199905813,373,15
"4779",199905816,295,8
"4780",199905818,1337,8
"4781",199905819,432,9
"4782",199905821,65,15
"4783",199905901,1406,9
"4784",199905902,1419,12
"4785",199905909,553,12
"4786",199905911,6,11
"4787",199905915,426,8
"4788",199905918,4,12
"4789",199906102,1528,12
"4790",199906202,3,12
"4791",199906203,118,9
"4792",199906204,703,12
"4793",199906401,86,12
"4794",199906402,192,12
"4795",199906403,513,11
"4796",199906501,219,12
"4797",199906503,1530,8
"4798",199906504,574,10
"4799",199906603,1530,15
"4800",199906701,152,12
"4801",199906702,228,10
"4802",199906703,201,12
"4803",199906704,192,5
"4804",199906705,513,8
"4805",199906708,1410,12
"4806",199906709,213,12
"4807",199906801,219,15
"4808",199906807,228,15
"4809",199906808,114,8
"4810",199906809,82,10
"4811",199906810,102,15
"4812",199906811,94,8
"4813",199906812,152,12
"4814",199906901,1532,12
"4815",199906903,30,8
"4816",199906906,235,5
"4817",199906907,1496,15
"4818",199907003,992,11
"4819",199907005,115,15
"4820",199907401,140,11
"4821",199907404,267,14
"4822",199907405,473,8
"4823",199907601,472,11
"4824",199907603,263,8
"4825",199907701,109,12
"4826",199907706,609,12
"4827",199907801,603,15
"4828",199907904,703,8
"4829",199907905,316,5
"4830",199908201,603,8
"4831",199908203,584,12
"4832",199908205,1534,8
"4833",199908207,1524,8
"4834",199908208,631,8
"4835",199908303,354,15
"4836",199908305,239,12
"4837",199908401,91,12
"4838",199908601,398,8
"4839",199908602,791,15
"4840",199908606,1270,15
"4841",199908607,266,8
"4842",199908610,593,9
"4843",199908612,1540,15
"4844",199908617,263,12
"4845",199909003,193,8
"4846",199909008,266,10
"4847",199909010,294,15
"4848",199909011,297,12
"4849",199909013,242,9
"4850",199909015,60,3
"4851",199909016,238,10
"4852",199909101,741,15
"4853",199909102,896,6
"4854",199909201,137,10
"4855",199909202,218,15
"4856",199909203,1543,12
"4857",199909205,393,11
"4858",199909408,398,12
"4859",199909416,1341,8
"4860",199909417,1551,11
"4861",199909506,239,9
"4862",199909509,190,2
"4863",199909602,484,8
"4864",199909606,251,12
"4865",199909607,226,12
"4866",199909608,538,15
"4867",199909610,122,2
"4868",199909611,538,12
"4869",199909707,1328,15
"4870",199909801,201,12
"4871",199909901,1610,15
"4872",199909902,485,11
"4873",199910001,132,15
"4874",199910002,85,12
"4875",199910101,201,11
"4876",199910102,132,12
"4877",199910104,85,12
"4878",199910202,45,12
"4879",199910203,136,8
"4880",199910204,114,15
"4881",199910205,1401,12
"4882",199910207,485,12
"4883",199910208,287,8
"4884",199910210,1562,10
"4885",199910211,62,9
"4886",199910216,282,10
"4887",199910217,2,10
"4888",199910218,769,11
"4889",199910304,272,10
"4890",199910403,771,11
"4891",199910405,286,8
"4892",199910406,256,12
"4893",199910504,86,12
"4894",199910505,87,9
"4895",199910507,47,10
"4896",199910510,153,8
"4897",199910512,142,12
"4898",199910513,1410,2
"4899",199910514,513,14
"4900",199910517,194,8
"4901",199910601,142,15
"4902",199910602,1410,11
"4903",199910701,215,9
"4904",199910702,478,11
"4905",199910703,227,9
"4906",199910804,360,12
"4907",199910901,509,15
"4908",199911001,971,12
"4909",199911002,248,12
"4910",199911009,121,15
"4911",199911010,743,10
"4912",199911013,60,12
"4913",199911014,299,15
"4914",199911015,988,8
"4915",199911016,218,6
"4916",199911017,1257,2
"4917",199911021,83,15
"4918",199911022,117,10
"4919",199911102,541,12
"4920",199911103,13,12
"4921",199911104,243,15
"4922",199911105,189,5
"4923",199911108,1110,11
"4924",199911111,66,8
"4925",199911201,483,15
"4926",199911205,218,12
"4927",199911208,42,8
"4928",199911210,293,12
"4929",199911212,1478,12
"4930",199911213,1392,6
"4931",199911219,294,15
"4932",199911220,1543,8
"4933",199911221,1573,8
"4934",199911222,4,6
"4935",199911224,210,8
"4936",199911226,486,11
"4937",199911303,1214,15
"4938",199911305,95,7
"4939",199911307,121,12
"4940",199911601,1576,8
"4941",199911701,594,12
"4942",199911709,1585,8
"4943",199911710,1050,15
"4944",199911714,246,12
"4945",199911715,393,11
"4946",199911801,587,12
"4947",199911901,1386,12
"4948",199911908,1580,11
"4949",200000202,218,11
"4950",200000203,131,10
"4951",200000206,971,12
"4952",200000401,970,2
"4953",200000405,703,8
"4954",200000501,1050,12
"4955",200000502,65,11
"4956",200000504,79,8
"4957",200000509,574,12
"4958",200000510,4,9
"4959",200000513,184,15
"4960",200000514,999,8
"4961",200000516,584,15
"4962",200000521,293,12
"4963",200000523,21,8
"4964",200000601,703,9
"4965",200000701,88,12
"4966",200000702,236,8
"4967",200000801,398,15
"4968",200000803,1529,10
"4969",200000805,578,12
"4970",200001101,246,15
"4971",200001102,1628,15
"4972",200001104,579,11
"4973",200001201,3,15
"4974",200001204,571,8
"4975",200001205,169,12
"4976",200001207,27,15
"4977",200001304,215,5
"4978",200001602,1386,12
"4979",200001603,1467,12
"4980",200001702,298,8
"4981",200001703,21,8
"4982",200001708,571,12
"4983",200001709,378,11
"4984",200001711,393,10
"4985",200001912,272,3
"4986",200002101,1583,10
"4987",200002207,131,12
"4988",200002209,221,12
"4989",200002401,176,15
"4990",200002403,95,11
"4991",200002505,4,12
"4992",200002603,117,8
"4993",200002604,23,12
"4994",200002611,536,2
"4995",200002701,4,8
"4996",200002705,537,14
"4997",200002706,295,12
"4998",200002711,1638,8
"4999",200002715,179,14
"5000",200002716,128,7
"5001",200002801,1700,12
"5002",200002802,1396,8
"5003",200002803,6,7
"5004",200002805,1282,10
"5005",200003101,4,12
"5006",200003103,1640,15
"5007",200003201,18,12
"5008",200003202,30,12
"5009",200003203,95,15
"5010",200003205,616,12
"5011",200003206,523,12
"5012",200003209,128,11
"5013",200003301,116,11
"5014",200003302,115,8
"5015",200003403,6,15
"5016",200003404,1643,12
"5017",200003506,1110,12
"5018",200003509,1646,11
"5019",200003513,105,8
"5020",200003514,1647,8
"5021",200003515,792,12
"5022",200003517,234,15
"5023",200003520,510,12
"5024",200003524,56,12
"5025",200003526,485,11
"5026",200003529,1650,14
"5027",200003530,492,8
"5028",200003531,206,12
"5029",200003532,287,12
"5030",200003538,58,11
"5031",200003541,503,15
"5032",200003601,248,8
"5033",200003603,307,12
"5034",200003604,743,12
"5035",200003605,138,11
"5036",200003608,370,12
"5037",200003610,373,15
"5038",200003611,83,10
"5039",200003613,123,8
"5040",200003614,117,12
"5041",200003616,197,12
"5042",200003617,180,5
"5043",200003619,59,11
"5044",200003620,1666,15
"5045",200003702,1654,8
"5046",200003703,314,12
"5047",200003704,509,15
"5048",200003705,1655,8
"5049",200003801,209,12
"5050",200004103,481,8
"5051",200004304,30,8
"5052",200004306,6,9
"5053",200004309,667,12
"5054",200004312,1670,8
"5055",200004313,1705,9
"5056",200004315,204,15
"5057",200004317,295,11
"5058",200004404,4,12
"5059",200004405,1640,11
"5060",200004517,112,9
"5061",200004519,113,13
"5062",200004603,1341,15
"5063",200004607,286,8
"5064",200004610,256,9
"5065",200004611,1229,12
"5066",200004617,1257,12
"5067",200004801,18,11
"5068",200004802,85,9
"5069",200004803,513,8
"5070",200004804,1410,8
"5071",200004902,30,15
"5072",200004904,1628,11
"5073",200005101,204,10
"5074",200005107,1478,12
"5075",200005112,1328,8
"5076",200005204,266,8
"5077",200005206,218,8
"5078",200005207,1257,12
"5079",200005209,749,8
"5080",200005301,13,12
"5081",200005302,260,8
"5082",200005305,1725,12
"5083",200005306,541,11
"5084",200005311,243,8
"5085",200005314,738,12
"5086",200005315,811,15
"5087",200005401,50,12
"5088",200005402,1352,8
"5089",200005403,231,10
"5090",200005404,109,12
"5091",200005406,473,11
"5092",200005407,487,12
"5093",200005409,177,12
"5094",200005410,602,14
"5095",200005411,670,7
"5096",200005412,54,12
"5097",200005702,1215,10
"5098",200005801,630,15
"5099",200005803,1640,12
"5100",200005804,1282,10
"5101",200005805,1396,12
"5102",200005806,6,12
"5103",200005901,630,11
"5104",200005902,523,10
"5105",200005903,593,12
"5106",200005907,1529,10
"5107",200005908,791,8
"5108",200006002,1662,10
"5109",200006006,669,8
"5110",200006201,232,8
"5111",200006202,732,8
"5112",200006301,935,8
"5113",200006302,811,11
"5114",200006404,1276,12
"5115",200006407,1240,15
"5116",200006408,458,12
"5117",200006410,109,11
"5118",200006701,87,15
"5119",200006703,114,15
"5120",200006707,132,11
"5121",200006708,82,12
"5122",200006709,151,9
"5123",200006710,152,11
"5124",200006711,537,15
"5125",200006716,132,8
"5126",200006908,1229,10
"5127",200006909,225,12
"5128",200006913,988,12
"5129",200007001,184,15
"5130",200007003,1659,11
"5131",200007004,999,8
"5132",200007005,21,11
"5133",200007006,1508,12
"5134",200007102,619,9
"5135",200007103,1303,15
"5136",200007107,393,11
"5137",200007201,1057,9
"5138",200007206,1680,12
"5139",200007402,1276,11
"5140",200007404,458,12
"5141",200007501,1680,11
"5142",200007502,6,8
"5143",200007503,1401,11
"5144",200007504,82,11
"5145",200007505,169,8
"5146",200007508,152,11
"5147",200007511,98,15
"5148",200007515,222,8
"5149",200007516,1406,8
"5150",200007518,167,8
"5151",200007522,136,2
"5152",200007523,114,15
"5153",200007524,115,8
"5154",200007801,112,11
"5155",200007905,1067,12
"5156",200007907,398,12
"5157",200007908,593,12
"5158",200007910,167,12
"5159",200007911,791,10
"5160",200007913,1529,12
"5161",200007915,1529,10
"5162",200007917,1392,8
"5163",200007921,523,12
"5164",200007923,578,8
"5165",200008001,198,11
"5166",200008002,102,12
"5167",200008003,113,12
"5168",200008004,94,10
"5169",200008005,73,11
"5170",200008006,108,8
"5171",200008008,110,12
"5172",200008009,217,8
"5173",200008010,345,12
"5174",200008101,210,15
"5175",200008205,1688,15
"5176",200008301,1689,12
"5177",200008302,1286,12
"5178",200008303,1276,9
"5179",200008306,458,8
"5180",200008401,87,9
"5181",200008402,201,12
"5182",200008403,1057,9
"5183",200008501,218,12
"5184",200008503,749,15
"5185",200008505,354,11
"5186",200008508,269,11
"5187",200008509,370,12
"5188",200008511,373,12
"5189",200008512,204,12
"5190",200008514,105,15
"5191",200008515,1610,12
"5192",200008518,180,12
"5193",200008519,59,12
"5194",200008521,1586,11
"5195",200008523,486,10
"5196",200008524,1691,10
"5197",200008525,595,8
"5198",200008527,371,12
"5199",200008528,179,15
"5200",200008602,458,12
"5201",200008604,1444,15
"5202",200008606,1015,13
"5203",200008607,109,12
"5204",200100101,169,8
"5205",200100102,30,8
"5206",200100103,116,12
"5207",200100108,1741,12
"5208",200100111,246,15
"5209",200100114,1640,8
"5210",200100115,4,15
"5211",200100116,571,12
"5212",200100119,1050,12
"5213",200100126,393,12
"5214",200100129,553,8
"5215",200100130,512,11
"5216",200100131,21,15
"5217",200100133,584,8
"5218",200100201,169,8
"5219",200100202,4,8
"5220",200100204,553,10
"5221",200100205,373,11
"5222",200100206,193,12
"5223",200100209,370,11
"5224",200100210,248,10
"5225",200100211,269,10
"5226",200100301,141,12
"5227",200100307,91,9
"5228",200100308,314,12
"5229",200100309,131,10
"5230",200100312,1286,10
"5231",200100317,1354,12
"5232",200100318,298,8
"5233",200100401,1744,12
"5234",200100503,36,8
"5235",200100505,186,14
"5236",200100506,619,15
"5237",200100507,164,9
"5238",200100512,270,12
"5239",200100513,1175,8
"5240",200100514,1396,12
"5241",200100601,169,15
"5242",200100701,1746,8
"5243",200100704,1748,2
"5244",200100801,438,12
"5245",200100901,787,13
"5246",200100904,829,12
"5247",200100905,1050,7
"5248",200100906,579,9
"5249",200100907,1749,15
"5250",200100908,393,13
"5251",200100909,169,12
"5252",200100910,30,9
"5253",200100914,246,12
"5254",200100915,631,12
"5255",200100919,512,11
"5256",200100920,1670,12
"5257",200100923,1050,12
"5258",200100925,1067,12
"5259",200100926,1396,8
"5260",200100933,1670,11
"5261",200100935,470,12
"5262",200100936,1755,15
"5263",200101102,246,14
"5264",200101103,30,11
"5265",200101104,393,2
"5266",200101105,512,12
"5267",200101106,6,12
"5268",200101108,420,8
"5269",200101109,829,13
"5270",200101201,30,14
"5271",200101203,169,10
"5272",200101211,4,11
"5273",200101213,1757,15
"5274",200101214,553,11
"5275",200101307,1748,10
"5276",200101309,1758,12
"5277",200101407,1543,12
"5278",200101502,210,9
"5279",200101601,1386,8
"5280",200101701,21,11
"5281",200101702,1221,11
"5282",200101802,4,15
"5283",200101803,587,9
"5284",200101804,116,9
"5285",200101805,1760,15
"5286",200101901,1740,15
"5287",200101904,553,12
"5288",200101907,1534,10
"5289",200101909,1640,8
"5290",200101910,4,8
"5291",200101911,1576,8
"5292",200101916,515,8
"5293",200101917,1450,9
"5294",200101918,1640,8
"5295",200101920,968,11
"5296",200102001,105,8
"5297",200102006,1474,12
"5298",200102301,87,5
"5299",200102302,579,15
"5300",200102303,86,7
"5301",200102401,86,11
"5302",200102402,132,12
"5303",200102403,177,8
"5304",200102405,87,15
"5305",200102406,1580,8
"5306",200102407,1182,12
"5307",200102408,1764,12
"5308",200102506,1766,8
"5309",200102507,1990,12
"5310",200102508,1767,15
"5311",200102518,536,12
"5312",200102520,193,12
"5313",200102522,179,11
"5314",200102531,117,12
"5315",200102532,83,6
"5316",200102534,503,11
"5317",200102535,267,8
"5318",200102539,486,12
"5319",200102601,259,9
"5320",200102701,787,11
"5321",200102702,4,8
"5322",200102704,3,9
"5323",200102705,1770,11
"5324",200102706,1771,15
"5325",200102707,1757,14
"5326",200102714,1640,12
"5327",200102715,1772,12
"5328",200102716,1396,12
"5329",200102802,169,9
"5330",200102805,1396,8
"5331",200102806,6,12
"5332",200102807,259,12
"5333",200102808,787,8
"5334",200103001,30,8
"5335",200103002,169,15
"5336",200103003,86,12
"5337",200103004,219,9
"5338",200103005,114,12
"5339",200103006,82,12
"5340",200103101,21,8
"5341",200103102,360,8
"5342",200103103,259,14
"5343",200103301,21,4
"5344",200103303,30,15
"5345",200103304,630,8
"5346",200103305,246,8
"5347",200103306,393,12
"5348",200103307,2,15
"5349",200103309,169,8
"5350",200103401,115,15
"5351",200103403,393,11
"5352",200103405,246,15
"5353",200103408,631,15
"5354",200103501,630,12
"5355",200103504,115,8
"5356",200103701,65,12
"5357",200103703,1659,12
"5358",200103704,1774,12
"5359",200103802,86,12
"5360",200103806,968,11
"5361",200103901,169,10
"5362",200103902,158,12
"5363",200103903,631,9
"5364",200103904,631,15
"5365",200103912,1777,12
"5366",200104003,1780,14
"5367",200104101,438,8
"5368",200104102,1047,10
"5369",200104103,1240,10
"5370",200104105,507,8
"5371",200104301,191,11
"5372",200104302,192,15
"5373",200104303,82,8
"5374",200104304,213,11
"5375",200104401,21,12
"5376",200104406,1782,15
"5377",200104501,1783,12
"5378",200104503,586,15
"5379",200104506,1580,12
"5380",200104508,670,12
"5381",200104517,595,12
"5382",200104602,992,9
"5383",200104609,58,12
"5384",200104610,56,14
"5385",200104612,1529,15
"5386",200104613,1785,12
"5387",200104614,59,12
"5388",200104621,180,12
"5389",200104701,114,9
"5390",200104702,201,13
"5391",200104703,192,11
"5392",200104704,829,12
"5393",200104706,102,10
"5394",200104708,1153,7
"5395",200104710,82,8
"5396",200104711,535,8
"5397",200104712,172,8
"5398",200104715,1741,10
"5399",200104716,787,15
"5400",200104718,259,12
"5401",200104722,167,12
"5402",200104725,87,11
"5403",200104726,152,15
"5404",200104731,1788,12
"5405",200104733,47,8
"5406",200104736,1185,15
"5407",200104737,1410,15
"5408",200104741,219,12
"5409",200104748,169,12
"5410",200104801,1465,9
"5411",200104805,1368,8
"5412",200104808,593,12
"5413",200104809,523,10
"5414",200104810,95,8
"5415",200104814,971,8
"5416",200104815,398,11
"5417",200104818,1828,12
"5418",200104902,391,12
"5419",200105001,1355,8
"5420",200105002,631,12
"5421",200105003,65,15
"5422",200105004,1777,12
"5423",200105005,158,8
"5424",200105006,1585,8
"5425",200105007,999,8
"5426",200105101,66,15
"5427",200105103,1562,9
"5428",200105108,1783,13
"5429",200105110,90,12
"5430",200105201,132,11
"5431",200105202,1410,11
"5432",200105203,194,12
"5433",200105204,142,8
"5434",200105205,513,8
"5435",200105206,47,12
"5436",200105207,535,15
"5437",200105208,167,12
"5438",200105211,219,11
"5439",200105212,87,12
"5440",200105217,1153,14
"5441",200105218,82,9
"5442",200105401,1529,8
"5443",200105402,669,12
"5444",200105404,398,7
"5445",200105406,500,11
"5446",200105407,593,10
"5447",200105418,791,12
"5448",200105419,1214,14
"5449",200105601,256,10
"5450",200105607,286,11
"5451",200105609,992,15
"5452",200105612,237,12
"5453",200105703,186,12
"5454",200106001,228,13
"5455",200106005,1647,11
"5456",200106006,234,8
"5457",200106101,574,11
"5458",200106103,6,12
"5459",200106104,574,12
"5460",200106201,896,11
"5461",200106205,1485,15
"5462",200106206,115,14
"5463",200106209,1585,9
"5464",200106210,1050,10
"5465",200106211,516,8
"5466",200106213,1788,12
"5467",200106214,259,12
"5468",200106217,829,12
"5469",200106301,1050,8
"5470",200106302,4,15
"5471",200106303,619,12
"5472",200106307,1802,13
"5473",200106308,65,12
"5474",200106401,4,9
"5475",200106402,82,9
"5476",200106403,152,12
"5477",200106404,455,8
"5478",200106405,87,12
"5479",200106407,167,12
"5480",200106408,151,9
"5481",200106409,47,9
"5482",200106410,1410,12
"5483",200106411,194,8
"5484",200106413,132,12
"5485",200106415,213,15
"5486",200106503,4,12
"5487",200106601,79,11
"5488",200106602,660,12
"5489",200106604,116,15
"5490",200106605,293,8
"5491",200106606,1804,8
"5492",200106607,1805,9
"5493",200106701,167,11
"5494",200106704,87,8
"5495",200106705,47,13
"5496",200106707,25,11
"5497",200106708,455,9
"5498",200106711,152,12
"5499",200106712,132,8
"5500",200106714,194,12
"5501",200106716,151,8
"5502",200106717,98,12
"5503",200106802,79,8
"5504",200106902,1153,8
"5505",200106903,227,12
"5506",200106904,535,12
"5507",200106905,142,11
"5508",200106907,1153,12
"5509",200106908,1508,8
"5510",200107001,201,14
"5511",200107002,87,8
"5512",200107003,47,8
"5513",200107201,3,15
"5514",200107202,1640,11
"5515",200107203,1380,12
"5516",200107204,129,11
"5517",200107206,1810,8
"5518",200107210,1741,12
"5519",200107212,905,8
"5520",200107304,1822,15
"5521",200107306,1813,12
"5522",200107307,1207,12
"5523",200107501,213,9
"5524",200107502,1185,8
"5525",200107505,152,12
"5526",200107506,47,10
"5527",200107507,132,14
"5528",200107510,219,8
"5529",200107511,87,8
"5530",200107513,151,11
"5531",200107516,1153,15
"5532",200107521,213,13
"5533",200107604,1308,8
"5534",200107616,552,15
"5535",200107617,1818,12
"5536",200107619,1819,15
"5537",200200101,1941,15
"5538",200200107,6,9
"5539",200200109,549,7
"5540",200200111,4,12
"5541",200200301,1390,15
"5542",200200304,579,15
"5543",200200305,1749,12
"5544",200200410,281,8
"5545",200200412,237,12
"5546",200200602,180,11
"5547",200200603,128,12
"5548",200200604,1836,8
"5549",200200605,1666,8
"5550",200200607,59,12
"5551",200200801,116,12
"5552",200200802,79,7
"5553",200200902,13,8
"5554",200201001,502,10
"5555",200201002,83,9
"5556",200201004,197,7
"5557",200201005,117,15
"5558",200201103,228,12
"5559",200201301,118,8
"5560",200201302,228,12
"5561",200201401,136,8
"5562",200201402,118,8
"5563",200201502,225,12
"5564",200201504,115,12
"5565",200201505,116,9
"5566",200201510,3,12
"5567",200201511,502,8
"5568",200201514,1390,8
"5569",200201516,1532,8
"5570",200201518,505,12
"5571",200201520,30,9
"5572",200201702,1945,15
"5573",200201703,490,8
"5574",200201705,473,8
"5575",200201706,235,12
"5576",200201708,180,15
"5577",200201709,587,8
"5578",200201710,1840,15
"5579",200201902,1396,12
"5580",200201903,299,15
"5581",200201906,1380,12
"5582",200201908,1380,8
"5583",200201909,669,8
"5584",200201914,1802,12
"5585",200201916,550,11
"5586",200202001,281,11
"5587",200202003,60,10
"5588",200202005,294,8
"5589",200202009,1014,12
"5590",200202010,1047,11
"5591",200202011,1842,11
"5592",200202101,896,2
"5593",200202104,79,14
"5594",200202105,65,8
"5595",200202106,4,8
"5596",200202107,3,8
"5597",200202110,1843,12
"5598",200202113,1903,12
"5599",200202115,1757,8
"5600",200202116,528,8
"5601",200202204,1844,13
"5602",200202301,571,12
"5603",200202303,787,12
"5604",200202502,6,8
"5605",200202504,587,11
"5606",200202602,169,10
"5607",200202603,549,12
"5608",200202701,553,12
"5609",200202702,4,9
"5610",200202705,247,12
"5611",200202708,14,8
"5612",200202709,6,12
"5613",200202710,1640,12
"5614",200202711,1845,8
"5615",200202802,1500,9
"5616",200202806,1215,10
"5617",200202902,1523,12
"5618",200202904,1214,11
"5619",200202906,609,8
"5620",200203001,311,8
"5621",200203003,536,14
"5622",200203004,528,12
"5623",200203010,42,15
"5624",200203013,373,14
"5625",200203014,204,8
"5626",200203015,248,8
"5627",200203018,113,13
"5628",200203019,269,8
"5629",200203020,4,12
"5630",200203021,169,11
"5631",200203023,14,9
"5632",200203025,228,15
"5633",200203030,233,10
"5634",200203038,1802,11
"5635",200203101,575,12
"5636",200203201,66,12
"5637",200203301,30,12
"5638",200203302,896,8
"5639",200203404,512,12
"5640",200203601,98,10
"5641",200203602,222,8
"5642",200203605,92,15
"5643",200203701,1777,9
"5644",200203703,1802,12
"5645",200203705,375,15
"5646",200203711,631,11
"5647",200203713,631,12
"5648",200203714,180,8
"5649",200203801,115,8
"5650",200203802,1852,9
"5651",200203803,1680,12
"5652",200203804,1530,11
"5653",200203812,1854,12
"5654",200203815,1855,12
"5655",200203816,1396,8
"5656",200203818,1856,11
"5657",200203819,1857,8
"5658",200203821,603,15
"5659",200203824,186,15
"5660",200203902,1963,12
"5661",200203904,260,15
"5662",200203906,1282,15
"5663",200203912,587,12
"5664",200204101,1523,8
"5665",200204105,574,8
"5666",200204106,393,12
"5667",200204107,2,8
"5668",200204108,152,6
"5669",200204112,98,12
"5670",200204201,228,12
"5671",200204301,228,10
"5672",200204401,1640,8
"5673",200204402,1282,10
"5674",200204405,4,15
"5675",200204406,30,12
"5676",200204407,1628,15
"5677",200204703,1640,12
"5678",200204704,574,12
"5679",200204708,829,15
"5680",200204709,4,10
"5681",200204710,30,15
"5682",200204711,6,12
"5683",200204714,760,15
"5684",200204801,2,8
"5685",200204803,455,15
"5686",200204804,1788,15
"5687",200204805,167,11
"5688",200204806,152,12
"5689",200204807,82,13
"5690",200204808,98,11
"5691",200204809,167,15
"5692",200204811,25,12
"5693",200204812,192,8
"5694",200204813,47,8
"5695",200204814,151,15
"5696",200204901,228,12
"5697",200204902,228,9
"5698",200204903,205,8
"5699",200204905,593,12
"5700",200204906,287,9
"5701",200204907,92,12
"5702",200204909,336,12
"5703",200205004,1523,12
"5704",200205013,829,8
"5705",200205017,760,11
"5706",200205101,738,9
"5707",200205102,86,10
"5708",200205103,1863,8
"5709",200205104,1233,9
"5710",200205201,447,10
"5711",200205202,620,8
"5712",200205301,3,15
"5713",200205401,1328,12
"5714",200205402,1771,12
"5715",200205404,1670,11
"5716",200205408,1865,12
"5717",200205409,1914,8
"5718",200205410,1380,10
"5719",200205412,60,12
"5720",200205413,294,12
"5721",200205414,1770,8
"5722",200205416,992,7
"5723",200205424,1867,12
"5724",200205428,1868,12
"5725",200205429,523,12
"5726",200205430,1948,8
"5727",200205433,1869,15
"5728",200205501,509,12
"5729",200205503,1586,12
"5730",200205509,1872,12
"5731",200205601,349,11
"5732",200205602,1918,11
"5733",200205801,6,15
"5734",200205902,1774,12
"5735",200205903,1303,12
"5736",200206101,391,11
"5737",200206102,1725,11
"5738",200206105,935,9
"5739",200206108,189,15
"5740",200206110,1610,11
"5741",200206201,670,15
"5742",200206202,530,9
"5743",200206204,218,15
"5744",200206206,266,13
"5745",200206301,548,15
"5746",200206302,1738,8
"5747",200206304,224,13
"5748",200206305,1233,15
"5749",200206306,231,15
"5750",200206307,199,8
"5751",200206308,227,12
"5752",200206313,487,8
"5753",200206315,177,10
"5754",200206316,478,8
"5755",200206318,602,12
"5756",200206404,971,11
"5757",200206408,593,10
"5758",200206409,492,15
"5759",200206410,1782,12
"5760",200206411,206,11
"5761",200206415,503,8
"5762",200206501,1876,15
"5763",200206502,574,11
"5764",200206504,1805,12
"5765",200206507,1922,12
"5766",200206511,3,10
"5767",200206513,393,9
"5768",200206518,1282,8
"5769",200206520,248,10
"5770",200206521,113,15
"5771",200206522,373,8
"5772",200206523,370,12
"5773",200206602,1879,8
"5774",200206603,3,12
"5775",200206604,84,8
"5776",200206608,65,14
"5777",200206902,228,8
"5778",200206904,30,12
"5779",200206906,574,9
"5780",200206908,172,12
"5781",200207105,516,2
"5782",200207110,54,14
"5783",200207115,515,9
"5784",200207116,1382,9
"5785",200207118,1881,8
"5786",200207120,191,12
"5787",200207121,3,10
"5788",200207126,219,10
"5789",200207127,513,12
"5790",200207128,87,11
"5791",200207129,153,8
"5792",200207130,287,12
"5793",200207131,2,8
"5794",200207134,152,15
"5795",200207136,92,10
"5796",200207138,86,11
"5797",200207139,513,12
"5798",200207201,1950,12
"5799",200207203,227,11
"5800",200207204,199,11
"5801",200207205,92,9
"5802",200207206,98,12
"5803",200207207,54,8
"5804",200207208,222,15
"5805",200207209,177,12
"5806",200207212,152,12
"5807",200207213,478,9
"5808",200207218,198,10
"5809",200207219,1233,12
"5810",200207224,287,15
"5811",200207226,487,8
"5812",200207232,602,13
"5813",200207234,1352,8
"5814",200207301,3,8
"5815",200207305,30,8
"5816",200207401,3,12
"5817",200207416,1926,12
"5818",200207419,1670,12
"5819",200207502,1857,9
"5820",200207702,30,12
"5821",200207703,4,8
"5822",200207708,787,10
"5823",200207802,167,8
"5824",200207803,896,12
"5825",200207804,132,8
"5826",200207805,142,15
"5827",200207806,194,12
"5828",200207807,47,12
"5829",200207808,513,8
"5830",200207812,92,12
"5831",200207814,152,12
"5832",200207816,82,8
"5833",200207817,1952,8
"5834",200207818,1886,12
"5835",200207819,1396,8
"5836",200207822,222,11
"5837",200207823,1965,8
"5838",200207901,571,12
"5839",200207902,1175,12
"5840",200207904,476,8
"5841",200207905,551,11
"5842",200207910,246,4
"5843",200207912,393,9
"5844",200207913,293,9
"5845",200208003,1396,12
"5846",200208004,1628,8
"5847",200208007,472,12
"5848",200208011,593,12
"5849",200208101,483,12
"5850",200208104,1822,12
"5851",200208201,13,12
"5852",200208202,245,9
"5853",200208203,935,12
"5854",200208301,1879,12
"5855",200208302,1282,12
"5856",200208303,486,12
"5857",200208305,1953,7
"5858",200208306,1929,15
"5859",200208315,1930,12
"5860",200208317,703,12
"5861",200208403,1953,15
"5862",200208407,703,15
"5863",200208417,1929,12
"5864",200208422,1890,12
"5865",200208428,1930,10
"5866",200208606,1952,12
"5867",200208608,1337,9
"5868",200208609,1965,12
"5869",200208615,1355,12
